image,class,split,brightness,contrast,saturation,warmth,sharpness
/content/dataset/train/airy/p_17855090.jpg,airy,train,0.6409369707107544,0.29797011613845825,0.2065267115831375,0.5381211638450623,0.23313531652092934
/content/dataset/train/airy/p_20842233.jpg,airy,train,0.765021800994873,0.24529017508029938,0.1705830842256546,0.44096025824546814,0.5411696247756481
/content/dataset/train/airy/u_D8Ivhfqm5xM.jpg,airy,train,0.8110823631286621,0.05924959108233452,0.238185316324234,0.412433385848999,0.08478898787871003
/content/dataset/train/airy/u_Y357VQ9K8Y8.jpg,airy,train,0.4354422390460968,0.45250990986824036,0.0,0.5,0.07585281739011407
/content/dataset/train/airy/p_19158244.jpg,airy,train,0.24122080206871033,0.3652868866920471,0.0,0.5,0.19932587631046772
/content/dataset/train/airy/p_13211072.jpg,airy,train,0.8045956492424011,0.335987389087677,0.11746475845575333,0.4691963195800781,0.22205209359526634
/content/dataset/train/airy/u_ClnegWZ5704.jpg,airy,train,0.4504629373550415,0.5993805527687073,0.19846905767917633,0.5209192633628845,0.286650313064456
/content/dataset/train/airy/u_JAC8RFKgTlU.jpg,airy,train,0.6124473214149475,0.5549952387809753,0.3018973767757416,0.45996391773223877,0.4161505214869976
/content/dataset/train/airy/p_10465362.jpg,airy,train,0.5571816563606262,0.6798449754714966,0.20725968480110168,0.456866979598999,0.07323963800445199
/content/dataset/train/airy/p_17366257.jpg,airy,train,0.4179854393005371,0.5673583745956421,0.17946137487888336,0.4977332055568695,0.11400161776691675
/content/dataset/train/airy/p_4409125.jpg,airy,train,0.2785012722015381,0.5252413153648376,0.41021236777305603,0.5615050792694092,0.21314582787454128
/content/dataset/train/airy/u_02V3SqyUARk.jpg,airy,train,0.6111322641372681,0.08118791878223419,0.09285204112529755,0.49017134308815,0.031045597279444337
/content/dataset/train/airy/p_30899450.jpg,airy,train,0.23264645040035248,0.3709660768508911,0.6488308310508728,0.5855700373649597,0.25564542040228844
/content/dataset/train/airy/p_32891120.jpg,airy,train,0.4494037926197052,0.507321298122406,0.5344244241714478,0.6162678003311157,0.23360028862953186
/content/dataset/train/airy/p_12840684.jpg,airy,train,0.7912529706954956,0.2700888216495514,0.00034289294853806496,0.4998422861099243,0.10476620402187109
/content/dataset/train/airy/p_20793105.jpg,airy,train,0.7813630104064941,0.28245076537132263,0.12391313165426254,0.5288441181182861,0.06373399053700268
/content/dataset/train/airy/p_5943728.jpg,airy,train,0.22105050086975098,0.24190030992031097,0.3213637173175812,0.5173329710960388,0.21719727665185928
/content/dataset/train/airy/p_14184265.jpg,airy,train,0.29346317052841187,0.4652111232280731,0.54392409324646,0.5327626466751099,0.22691918537020683
/content/dataset/train/airy/p_26924047.jpg,airy,train,0.8756790161132812,0.059823859483003616,0.047320716083049774,0.5044999122619629,0.03993084188550711
/content/dataset/train/airy/D3VBxHF3n6Q.jpg,airy,train,0.8518508076667786,0.4332573711872101,0.018257563933730125,0.5043689012527466,0.18503948114812374
/content/dataset/train/airy/p_35158433.jpg,airy,train,0.899553120136261,0.14242050051689148,0.047690410166978836,0.4882449805736542,0.10762780904769897
/content/dataset/train/airy/p_5129351.jpg,airy,train,0.7059085369110107,0.4873371720314026,0.1902855485677719,0.5601738095283508,0.13596245553344488
/content/dataset/train/airy/u_oRJbuNYXhms.jpg,airy,train,0.3439618647098541,0.5446009635925293,0.0,0.5,0.34454531967639923
/content/dataset/train/airy/u_S4_78XGVlFM.jpg,airy,train,0.8174077868461609,0.2701224684715271,0.17402705550193787,0.46872419118881226,0.16090787947177887
/content/dataset/train/airy/p_36456611.jpg,airy,train,0.08860412240028381,0.2421046644449234,0.0,0.5,0.02923041465692222
/content/dataset/train/airy/p_11438880.jpg,airy,train,0.7037833333015442,0.13842134177684784,0.15567398071289062,0.4417707324028015,0.03978884546086192
/content/dataset/train/airy/p_5128762.jpg,airy,train,0.6839548349380493,0.1789720356464386,0.20195217430591583,0.5718424320220947,0.22401121445000172
/content/dataset/train/airy/u_ZqH2xVrHc_8.jpg,airy,train,0.5875474810600281,0.42786455154418945,0.17322053015232086,0.5526303648948669,0.1358434185385704
/content/dataset/train/airy/UIZZpNvKSBY.jpg,airy,train,0.5621413588523865,0.33127984404563904,0.324298620223999,0.5836899876594543,0.20533294416964054
/content/dataset/train/airy/-mFKPfXXUG0.jpg,airy,train,0.9140783548355103,0.16731713712215424,0.022431999444961548,0.5085865259170532,0.25947747752070427
/content/dataset/train/airy/u_VbT5M8mcRKI.jpg,airy,train,0.4598311483860016,0.386936753988266,0.6022092700004578,0.4071100950241089,0.4159584268927574
/content/dataset/train/airy/u_wqns0RmOBOc.jpg,airy,train,0.4102109372615814,0.636665403842926,0.011988120153546333,0.49994397163391113,0.2353363949805498
/content/dataset/train/airy/u_0-LBoX_pAiA.jpg,airy,train,0.2593703866004944,0.4588598310947418,0.41745299100875854,0.5439502596855164,0.18669347278773785
/content/dataset/train/airy/25NWO0LAITY.jpg,airy,train,0.824528157711029,0.19037514925003052,0.0,0.5,0.19790645688772202
/content/dataset/train/airy/p_29992465.jpg,airy,train,0.9314854741096497,0.21286144852638245,0.026429271325469017,0.507314145565033,0.04693511174991727
/content/dataset/train/airy/p_6335653.jpg,airy,train,0.5558084845542908,0.20595400035381317,0.2800229489803314,0.454379141330719,0.058207870461046696
/content/dataset/train/airy/p_28945827.jpg,airy,train,0.6331927180290222,0.5766929388046265,0.1688997894525528,0.5124264359474182,0.13490589801222086
/content/dataset/train/airy/p_28945781.jpg,airy,train,0.2991873621940613,0.26896873116493225,0.26446089148521423,0.4869813024997711,0.2339538000524044
/content/dataset/train/airy/p_34754493.jpg,airy,train,0.5461542010307312,0.27852004766464233,0.21759702265262604,0.45669516921043396,0.039786542765796185
/content/dataset/train/airy/p_17860340.jpg,airy,train,0.2717649042606354,0.28223276138305664,0.47195565700531006,0.561491847038269,0.12036834843456745
/content/dataset/train/airy/u_R3Hht2xotUI.jpg,airy,train,0.5212780833244324,0.5234171152114868,0.38041576743125916,0.5387441515922546,0.3313402086496353
/content/dataset/train/airy/p_33946425.jpg,airy,train,0.29330286383628845,0.703378438949585,0.14886470139026642,0.4953431785106659,0.19656926859170198
/content/dataset/train/airy/p_27663490.jpg,airy,train,0.3003334105014801,0.5331827402114868,0.1651555895805359,0.5344090461730957,0.2400102000683546
/content/dataset/train/airy/p_30722556.jpg,airy,train,0.5421741008758545,0.2057710736989975,0.4890780448913574,0.6638049483299255,0.06391394883394241
/content/dataset/train/airy/u_YNMoV6YHXFY.jpg,airy,train,0.6808047890663147,0.24548368155956268,0.27540910243988037,0.4032459557056427,0.2174429688602686
/content/dataset/train/airy/p_34077028.jpg,airy,train,0.22480997443199158,0.5172609686851501,0.459876149892807,0.5416847467422485,0.3155204560607672
/content/dataset/train/airy/p_6990675.jpg,airy,train,0.7830234169960022,0.35339510440826416,0.1364862024784088,0.5190237164497375,0.13455630745738745
/content/dataset/train/airy/p_31891110.jpg,airy,train,0.7735218405723572,0.3604036867618561,0.07900360226631165,0.5146304368972778,0.11605880223214626
/content/dataset/train/airy/p_13347656.jpg,airy,train,0.5248709917068481,0.7268786430358887,0.0,0.5,0.2054427145048976
/content/dataset/train/airy/p_1066188.jpg,airy,train,0.7223647832870483,0.38642778992652893,0.15717510879039764,0.5177610516548157,0.3051121439784765
/content/dataset/train/airy/p_18965344.jpg,airy,train,0.9280593991279602,0.14504988491535187,0.05033307522535324,0.5205955505371094,0.038422608049586415
/content/dataset/train/airy/p_27538726.jpg,airy,train,0.3500332832336426,0.4827396273612976,0.025761069729924202,0.5046879053115845,0.3347861208021641
/content/dataset/train/airy/p_8756236.jpg,airy,train,0.21286702156066895,0.5672001838684082,0.768621027469635,0.558407723903656,0.11270777322351933
/content/dataset/train/airy/u__mvFcwE7pog.jpg,airy,train,0.6228076815605164,0.32176536321640015,0.12808255851268768,0.5304338932037354,0.05056835478171706
/content/dataset/train/airy/u_k3uNB5BBKtM.jpg,airy,train,0.7430515885353088,0.4748021066188812,0.13557247817516327,0.5311344265937805,0.23437399417161942
/content/dataset/train/airy/p_36135542.jpg,airy,train,0.722070574760437,0.24470838904380798,0.4187562167644501,0.544452428817749,0.039230441907420754
/content/dataset/train/airy/p_22940136.jpg,airy,train,0.3742358982563019,0.4561888575553894,0.36463865637779236,0.5379771590232849,0.9220454469323158
/content/dataset/train/airy/p_7810800.jpg,airy,train,0.8874831199645996,0.2139645665884018,0.07955671101808548,0.5331891179084778,0.02486323704943061
/content/dataset/train/airy/p_31234052.jpg,airy,train,0.2833171486854553,0.5043432712554932,0.5379477739334106,0.5589823722839355,0.20421146880835295
/content/dataset/train/airy/p_9130824.jpg,airy,train,0.8074989318847656,0.1067395880818367,0.17147564888000488,0.46483948826789856,0.04850427503697574
/content/dataset/train/airy/jhJBmwcrlLE.jpg,airy,train,0.5182115435600281,0.3132275938987732,0.18249297142028809,0.5150574445724487,0.09911895263940096
/content/dataset/train/airy/p_4946930.jpg,airy,train,0.8641639351844788,0.20469607412815094,0.055949971079826355,0.4969056248664856,0.12214408721774817
/content/dataset/train/airy/u_Ec7uNVEQDkU.jpg,airy,train,0.42536380887031555,0.5580776333808899,0.23283754289150238,0.4718700051307678,0.5819747596979141
/content/dataset/train/airy/u_And-iT4BMIU.jpg,airy,train,0.8716655373573303,0.22829018533229828,0.08793418109416962,0.5060824155807495,0.06658758269622922
/content/dataset/train/airy/Ax_mykuTFyk.jpg,airy,train,0.8470527529716492,0.23442409932613373,0.07906333357095718,0.47430863976478577,0.16249060165137053
/content/dataset/train/airy/p_8697748.jpg,airy,train,0.4475231170654297,0.5784833431243896,0.5613561272621155,0.6346440315246582,0.3020122554153204
/content/dataset/train/airy/p_27539470.jpg,airy,train,0.7093684673309326,0.19685596227645874,0.07503969967365265,0.5104536414146423,0.0959113915450871
/content/dataset/train/airy/u_gUg4b3gSaPE.jpg,airy,train,0.7749654054641724,0.5714842677116394,0.05639523267745972,0.5011448264122009,0.09079006034880877
/content/dataset/train/airy/p_6541880.jpg,airy,train,0.5270501375198364,0.2780453860759735,0.2615630626678467,0.5738406777381897,0.04040332045406103
/content/dataset/train/airy/u_zia58H5m-uw.jpg,airy,train,0.6096445322036743,0.3253541886806488,0.44816043972969055,0.6578768491744995,0.24758683517575264
/content/dataset/train/airy/p_12167477.jpg,airy,train,0.6533414721488953,0.15937009453773499,0.27697470784187317,0.6025772094726562,0.06411279318854213
/content/dataset/train/airy/p_16968255.jpg,airy,train,0.3983211815357208,0.5554986596107483,0.0,0.5,0.2750550303608179
/content/dataset/train/airy/u_6D3z73t5XiA.jpg,airy,train,0.43122369050979614,0.4181593060493469,0.4006534814834595,0.5738478899002075,0.5334542132914066
/content/dataset/train/airy/u_5JiFEdi7uXg.jpg,airy,train,0.5287992358207703,0.46810826659202576,0.29286569356918335,0.5200362801551819,0.22661025635898113
/content/dataset/train/airy/p_31246898.jpg,airy,train,0.6335675716400146,0.2728244364261627,0.0929713323712349,0.5270630121231079,0.28509548865258694
/content/dataset/train/airy/p_4618576.jpg,airy,train,0.6303146481513977,0.4113215506076813,0.21730199456214905,0.5303297638893127,0.4256502352654934
/content/dataset/train/airy/p_10100735.jpg,airy,train,0.577871561050415,0.42156410217285156,0.1963718980550766,0.5452111959457397,0.1804879168048501
/content/dataset/train/airy/p_30221636.jpg,airy,train,0.3604118824005127,0.5489519238471985,0.41918209195137024,0.5475310683250427,0.1548190414905548
/content/dataset/train/airy/p_19042783.jpg,airy,train,0.18863987922668457,0.5590248107910156,0.6346707940101624,0.534606397151947,0.22983177565038204
/content/dataset/train/airy/u_j3yz-XyQMWk.jpg,airy,train,0.4477691352367401,0.5313023328781128,0.5889723300933838,0.6010218262672424,0.46930206939578056
/content/dataset/train/airy/u_lRN7ZcJq1mA.jpg,airy,train,0.7613083720207214,0.11515022069215775,0.13848347961902618,0.4803764224052429,0.05258666118606925
/content/dataset/train/airy/u_CJaPeZfWW9E.jpg,airy,train,0.43786635994911194,0.3501123785972595,0.4947011470794678,0.34557199478149414,0.3670116513967514
/content/dataset/train/airy/u_lhla1ZWMx74.jpg,airy,train,0.8645327687263489,0.29536083340644836,0.0,0.5,0.1975072454661131
/content/dataset/train/airy/p_6453917.jpg,airy,train,0.8437991142272949,0.23832717537879944,0.07651310414075851,0.527639627456665,0.06524626165628433
/content/dataset/train/airy/p_7776514.jpg,airy,train,0.8798677921295166,0.06744509190320969,0.016172777861356735,0.5036222338676453,0.045556374825537205
/content/dataset/train/airy/3uvj3mZkUUw.jpg,airy,train,0.837006151676178,0.18177057802677155,0.06833070516586304,0.5196582674980164,0.15681266319006681
/content/dataset/train/airy/p_7135006.jpg,airy,train,0.8767071962356567,0.17003107070922852,0.13003554940223694,0.5101078748703003,0.011982009164057672
/content/dataset/train/airy/p_14476029.jpg,airy,train,0.9076797366142273,0.16594849526882172,0.0,0.5,0.053367314394563437
/content/dataset/train/airy/p_35375997.jpg,airy,train,0.7750643491744995,0.17520491778850555,0.1182587742805481,0.4553438127040863,0.03973380313254893
/content/dataset/train/airy/u_KgM7H8gvg3E.jpg,airy,train,0.3034510016441345,0.6579533219337463,0.24093034863471985,0.518417239189148,0.13156195171177387
/content/dataset/train/airy/p_28945780.jpg,airy,train,0.38947606086730957,0.2628808319568634,0.31818848848342896,0.43400347232818604,0.2029926050454378
/content/dataset/train/airy/ba575drshoI.jpg,airy,train,0.9404634237289429,0.11740633100271225,0.01724734902381897,0.4933156371116638,0.03815941046923399
/content/dataset/train/airy/J1yOuO74SLs.jpg,airy,train,0.849235475063324,0.27827703952789307,0.18881361186504364,0.4256073832511902,0.29327210038900375
/content/dataset/train/airy/p_29613063.jpg,airy,train,0.5795883536338806,0.4367298483848572,0.20185890793800354,0.5395428538322449,0.1643763529136777
/content/dataset/train/airy/u_Tn-TedLdE-s.jpg,airy,train,0.5251643061637878,0.5607737302780151,0.32935649156570435,0.4796123504638672,0.30275100842118263
/content/dataset/train/airy/u_Ax_mykuTFyk.jpg,airy,train,0.8470529317855835,0.23442445695400238,0.07906339317560196,0.474308043718338,0.16248848289251328
/content/dataset/train/airy/p_3126552.jpg,airy,train,0.3725963234901428,0.4475029706954956,0.5337709188461304,0.5962784886360168,0.17841343767940998
/content/dataset/train/airy/u_e3jIlqsRP_0.jpg,airy,train,0.05726431682705879,0.167778879404068,0.0,0.5,0.061460963916033506
/content/dataset/train/airy/u_5ATVkn1e10Y.jpg,airy,train,0.4649433195590973,0.4848555326461792,0.16529805958271027,0.5077145099639893,0.0753680756315589
/content/dataset/train/airy/p_3255244.jpg,airy,train,0.5699634552001953,0.42883825302124023,0.27300286293029785,0.5700165033340454,0.20719964057207108
/content/dataset/train/airy/u_aoQ1XyKcgw0.jpg,airy,train,0.6972140073776245,0.44925567507743835,0.17562399804592133,0.5456537008285522,0.21944774314761162
/content/dataset/train/airy/p_17945586.jpg,airy,train,0.889471709728241,0.027821756899356842,0.022734541445970535,0.5064617395401001,0.016745440661907196
/content/dataset/train/airy/p_33680471.jpg,airy,train,0.3822334110736847,0.509566605091095,0.0,0.5,0.17716577276587486
/content/dataset/train/airy/u_r5tFWRUbIJ4.jpg,airy,train,0.42258453369140625,0.5105347037315369,0.20346079766750336,0.5174703001976013,0.6517609767615795
/content/dataset/train/airy/p_26508218.jpg,airy,train,0.29303139448165894,0.539228081703186,0.29336151480674744,0.4889175295829773,0.23343350738286972
/content/dataset/train/airy/p_7677313.jpg,airy,train,0.6631766557693481,0.5239924192428589,0.38403433561325073,0.6344318985939026,0.0841090502217412
/content/dataset/train/airy/p_19149953.jpg,airy,train,0.3875032961368561,0.7113073468208313,0.3688981831073761,0.5403517484664917,0.2002242999151349
/content/dataset/train/airy/p_5128754.jpg,airy,train,0.734039306640625,0.27244889736175537,0.14994171261787415,0.5535241365432739,0.14443460386246443
/content/dataset/train/airy/p_16443220.jpg,airy,train,0.7574228048324585,0.19242581725120544,0.24818681180477142,0.597904622554779,0.24885790422558784
/content/dataset/train/airy/u_4qXkz8NQV2c.jpg,airy,train,0.5554569363594055,0.13150110840797424,0.4021756649017334,0.643062174320221,0.02624490298330784
/content/dataset/train/airy/p_5615681.jpg,airy,train,0.7124465703964233,0.4350254535675049,0.2180168777704239,0.5115965008735657,0.09621627163141966
/content/dataset/train/airy/u_bYN8Oo7QCKw.jpg,airy,train,0.38976144790649414,0.5449336171150208,0.34979936480522156,0.5097143650054932,0.11425621341913939
/content/dataset/train/airy/p_37099956.jpg,airy,train,0.649584949016571,0.2694522440433502,0.172176793217659,0.5355291366577148,0.11260130675509572
/content/dataset/train/airy/p_6542051.jpg,airy,train,0.6337302327156067,0.16185200214385986,0.18544349074363708,0.5568320751190186,0.04616933409124613
/content/dataset/train/airy/p_4621771.jpg,airy,train,0.7928693294525146,0.3188265860080719,0.06978486478328705,0.5102553367614746,0.1765509881079197
/content/dataset/train/airy/u_QKYxgkaTmQk.jpg,airy,train,0.8871539235115051,0.24827948212623596,0.07132314890623093,0.5263218879699707,0.13180090580135584
/content/dataset/train/airy/p_11154507.jpg,airy,train,0.5440751910209656,0.2181958109140396,0.4998086094856262,0.67723548412323,0.08145945612341166
/content/dataset/train/airy/HTjhub5wheU.jpg,airy,train,0.5522909164428711,0.43861401081085205,0.2370142638683319,0.550024151802063,0.19246097654104233
/content/dataset/train/airy/p_11635932.jpg,airy,train,0.8533836007118225,0.28337526321411133,0.04918910190463066,0.4896838068962097,0.12930231634527445
/content/dataset/train/airy/p_28843336.jpg,airy,train,0.7322379946708679,0.3427010476589203,0.07276703417301178,0.5164666771888733,0.23312288336455822
/content/dataset/train/airy/u_b6OtjtKlREo.jpg,airy,train,0.8266041278839111,0.1654118299484253,0.19679012894630432,0.5913375020027161,0.027191460831090808
/content/dataset/train/airy/5GMaCtiz_p4.jpg,airy,train,0.8489184975624084,0.14187365770339966,0.039258603006601334,0.5137732625007629,0.03412877209484577
/content/dataset/train/airy/p_8354525.jpg,airy,train,0.18780627846717834,0.44248247146606445,0.7975457906723022,0.5928683876991272,0.19369812682271004
/content/dataset/train/airy/u_ZbBIO3yJGD8.jpg,airy,train,0.703123152256012,0.08733893185853958,0.21237565577030182,0.5542881488800049,0.08625779766589403
/content/dataset/train/airy/u_OAjhveaJg_A.jpg,airy,train,0.7413665652275085,0.2998029291629791,0.3877733647823334,0.6807889938354492,0.08223815821111202
/content/dataset/train/airy/p_32090265.jpg,airy,train,0.37134572863578796,0.40844759345054626,0.6003618240356445,0.3394466042518616,0.11213202495127916
/content/dataset/train/airy/r7JZGKGhrf0.jpg,airy,train,0.9350562691688538,0.12732470035552979,0.008078789338469505,0.5028662085533142,0.06274186773225665
/content/dataset/train/airy/p_30353399.jpg,airy,train,0.6412565112113953,0.5845019221305847,0.2549612820148468,0.54314786195755,0.19327904097735882
/content/dataset/train/airy/p_4661214.jpg,airy,train,0.8002678751945496,0.2071468085050583,0.1250932663679123,0.5474979281425476,0.18698345869779587
/content/dataset/train/airy/u_c8fP3DnKhbs.jpg,airy,train,0.3918928802013397,0.3640357255935669,0.4326765239238739,0.5280709862709045,0.11409210972487926
/content/dataset/train/airy/p_19205927.jpg,airy,train,0.912712574005127,0.2860705852508545,0.0,0.5,0.1571642141789198
